   0.16205415e+01     0.10304035e+01
   0.16205774e+01     0.10304053e+01
   0.16206132e+01     0.10304070e+01
   0.16206491e+01     0.10304087e+01
   0.16206849e+01     0.10304104e+01
   0.16207208e+01     0.10304122e+01
   0.16207566e+01     0.10304139e+01
   0.16207925e+01     0.10304156e+01
   0.16208283e+01     0.10304173e+01
   0.16208642e+01     0.10304190e+01
   0.16209000e+01     0.10304208e+01
   0.16209359e+01     0.10304225e+01
   0.16209717e+01     0.10304242e+01
   0.16210076e+01     0.10304259e+01
   0.16210434e+01     0.10304276e+01
   0.16210793e+01     0.10304293e+01
   0.16211151e+01     0.10304310e+01
   0.16211510e+01     0.10304327e+01
   0.16211868e+01     0.10304344e+01
   0.16212227e+01     0.10304361e+01
   0.16212585e+01     0.10304378e+01
   0.16212944e+01     0.10304395e+01
   0.16213302e+01     0.10304413e+01
   0.16213661e+01     0.10304430e+01
   0.16214019e+01     0.10304447e+01
   0.16214378e+01     0.10304463e+01
   0.16214736e+01     0.10304480e+01
   0.16215095e+01     0.10304497e+01
   0.16215453e+01     0.10304514e+01
   0.16215812e+01     0.10304531e+01
   0.16216170e+01     0.10304548e+01
   0.16216529e+01     0.10304565e+01
   0.16216887e+01     0.10304582e+01
   0.16217246e+01     0.10304599e+01
   0.16217604e+01     0.10304616e+01
   0.16217962e+01     0.10304633e+01
   0.16218321e+01     0.10304649e+01
   0.16218679e+01     0.10304666e+01
   0.16219038e+01     0.10304683e+01
   0.16219396e+01     0.10304700e+01
   0.16219755e+01     0.10304717e+01
   0.16220113e+01     0.10304734e+01
   0.16220472e+01     0.10304750e+01
   0.16220830e+01     0.10304767e+01
   0.16221189e+01     0.10304784e+01
   0.16221547e+01     0.10304801e+01
   0.16221906e+01     0.10304817e+01
   0.16222264e+01     0.10304834e+01
   0.16222623e+01     0.10304851e+01
   0.16222981e+01     0.10304868e+01
   0.16223340e+01     0.10304884e+01
   0.16223698e+01     0.10304901e+01
   0.16224057e+01     0.10304918e+01
   0.16224415e+01     0.10304934e+01
   0.16224774e+01     0.10304951e+01
   0.16225132e+01     0.10304967e+01
